file_name,num_classes,num_methods,num_reflections,num_file_operations,num_network_operations
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\LatencyViewMBean.java,0,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\MessageFormatterDecoratorFactory.java,1,1,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\NhttpMetricsCollector.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\NhttpUtil.java,1,4,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\RESTUtil.java,1,8,3,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\ClientWorker.java,1,4,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\ConnectCallback.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\DeliveryAgent.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\ErrorCodes.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\HostnameVerifier.java,2,30,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\HttpGetRequestProcessor.java,0,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\PassThroughConstants.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\PassThroughHttpListener.java,2,29,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\PassThroughHttpSender.java,1,21,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\PassThroughHttpSSLListener.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\PassThroughHttpSSLSender.java,2,11,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\Pipe.java,3,24,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\ProtocolState.java,0,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\ServerWorker.java,1,12,6,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\SourceContext.java,1,23,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\SourceHandler.java,1,17,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\SourceRequest.java,1,13,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\SourceResponse.java,1,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\TargetContext.java,1,22,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\TargetErrorHandler.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\TargetHandler.java,1,19,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\TargetRequest.java,1,13,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\TargetResponse.java,1,12,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\api\PassThroughNHttpGetProcessor.java,1,15,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\config\BaseConfiguration.java,1,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\config\PassThroughConfigPNames.java,0,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\config\PassThroughConfiguration.java,1,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\config\SourceConfiguration.java,1,15,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\config\TargetConfiguration.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\connections\HostConnections.java,1,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\connections\SourceConnections.java,1,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\connections\TargetConnections.java,1,8,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\ConnectionsView.java,1,21,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\ConnectionsViewMBean.java,0,11,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\LatencyView.java,3,15,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\LatencyViewMBean.java,0,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\PassThroughTransportMetricsCollector.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\TransportView.java,1,25,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\jmx\TransportViewMBean.java,0,25,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\BinaryRelayBuilder.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\BufferFactory.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\ControlledByteBuffer.java,1,17,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\DeferredMessageBuilder.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\ExpandingMessageFormatter.java,1,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\PassThroughTransportUtils.java,1,8,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\RelayConstants.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\RelaySecurityMessageBuilderDispatchHandler.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\RelayUtils.java,1,8,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\SourceResponseFactory.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\StreamingOnRequestDataSource.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\passthru\util\TargetRequestFactory.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\config\HttpConfigConstants.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\config\HttpTransportConfiguration.java,1,12,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\SynapseNHttpClientConnection.java,1,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\SynapseNHttpClientConnectionFactory.java,5,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\SynapseNHttpServerConnectionFactory.java,5,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\SynapseNHttpSSLClientConnectionFactory.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\SynapseNHttpSSLServerConnectionFactory.java,1,1,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingClientEventHandler.java,1,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingConstants.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingIOSession.java,2,25,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingNHttpClientConnection.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingNHttpServerConnection.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingServerEventHandler.java,1,9,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\LoggingUtils.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\conn\logging\Wire.java,1,10,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\CertificateVerificationConfig.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\CertificateVerificationException.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\Constants.java,0,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\RevocationStatus.java,0,1,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\RevocationVerificationManager.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\RevocationVerifier.java,0,1,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\adaptor\ParentLastClassLoader.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\adaptor\SynapseAdaptorForOcspCrl.java,1,1,2,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\cache\CacheController.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\cache\CacheControllerMBean.java,0,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\cache\CacheManager.java,3,8,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\cache\ManageableCache.java,0,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\cache\ManageableCacheValue.java,0,4,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\crl\CRLCache.java,2,15,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\crl\CRLVerifier.java,1,4,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\ocsp\OCSPCache.java,2,15,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\ocsp\OCSPVerifier.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\pathvalidation\CertificatePathValidator.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\utils\sslcert\pathvalidation\PathChecker.java,1,5,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\nhttp\HttpAxisTestClientConfigurator.java,1,2,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\nhttp\HttpCoreNIOListenerTest.java,1,1,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\nhttp\HttpTransportDescriptionFactory.java,1,3,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\passthru\util\RelayUtilsTest.java,1,3,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\utils\config\HttpTransportConfigurationTest.java,2,4,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\utils\sslcert\CRLVerifierTest.java,1,4,1,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\utils\sslcert\OCSPVerifierTest.java,1,4,1,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\utils\sslcert\RevocationVerificationTest.java,1,6,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\utils\sslcert\TestConstants.java,0,0,0,0,0
modules\transports\core\nhttp\src\test\java\org\apache\synapse\transport\utils\sslcert\Utils.java,1,7,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\EndDelimitedProtocol.java,2,7,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\package-info.java,0,0,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\PipeConstants.java,1,0,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\PipeDispatcher.java,1,3,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\PipeEndpoint.java,1,5,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\PipeEndpointListener.java,1,2,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\PipeListener.java,1,3,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\Protocol.java,0,2,0,0,0
modules\transports\core\pipe\src\main\java\org\apache\synapse\transport\pipe\ProtocolDecoder.java,0,3,0,0,0
modules\transports\core\pipe\src\test\java\org\apache\synapse\transport\pipe\EndDelimitedProtocolTest.java,1,1,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\FileObjectDataSource.java,1,5,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\PollTableEntry.java,1,25,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\VFSConstants.java,1,0,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\VFSOutTransportInfo.java,1,12,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\VFSTransportListener.java,2,10,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\VFSTransportSender.java,1,5,0,0,0
modules\transports\core\vfs\src\main\java\org\apache\synapse\transport\vfs\VFSUtils.java,1,8,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSAsyncClient.java,1,1,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSAsyncFileChannel.java,1,0,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSClient.java,1,4,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSFileChannel.java,1,5,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSMockAsyncEndpoint.java,1,3,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSRequestResponseClient.java,1,2,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSRequestResponseFileChannel.java,1,3,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSTestEnvironment.java,1,2,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSTestUtils.java,1,3,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSTransportDescriptionFactory.java,1,2,0,0,0
modules\transports\core\vfs\src\test\java\org\apache\synapse\transport\vfs\VFSTransportTest.java,1,1,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPOutTransportInfo.java,1,3,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportBuffers.java,1,5,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportConstant.java,1,0,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportEndpoint.java,1,3,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportException.java,1,0,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportListener.java,1,7,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportMessage.java,1,18,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportSender.java,1,6,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\AMQPTransportUtils.java,1,15,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\connectionfactory\AMQPTransportConnectionFactory.java,1,9,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\connectionfactory\AMQPTransportConnectionFactoryManager.java,1,7,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\ha\AMQPTransportHABrokerEntry.java,1,2,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\ha\AMQPTransportHAEntry.java,1,3,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\ha\AMQPTransportReconnectHandler.java,1,3,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\pollingtask\AMQPSimpleConsumerTask.java,2,2,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\pollingtask\AMQPTransportPollingTask.java,4,53,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\pollingtask\AMQPTransportPollingTaskFactory.java,1,2,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\sendertask\AMQPSender.java,1,7,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\sendertask\AMQPSenderCache.java,1,5,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\sendertask\AMQPSenderFactory.java,1,1,0,0,0
modules\transports\optional\amqp\src\main\java\org\apache\synapse\transport\amqp\tx\AMQPTransportProducerTx.java,1,2,0,0,0
modules\transports\optional\amqp\src\test\java\org\apache\synapse\tranport\amqp\AMQPConsumerClient.java,1,1,0,0,0
modules\transports\optional\amqp\src\test\java\org\apache\synapse\tranport\amqp\AMQPProducerClient.java,1,4,0,0,0
modules\transports\optional\amqp\src\test\java\org\apache\synapse\tranport\amqp\AMQPTransportUtilsTest.java,1,13,0,0,0
modules\transports\optional\amqp\src\test\java\org\apache\synapse\tranport\amqp\AMQPTwoWayProducerClient.java,1,2,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\AxisFIXException.java,1,0,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXApplicationFactory.java,1,1,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXConstants.java,1,0,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXIncomingMessageHandler.java,2,16,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXOutgoingMessageHandler.java,1,5,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXOutTransportInfo.java,1,3,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXSessionFactory.java,1,17,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXTransportListener.java,1,4,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXTransportSender.java,1,13,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\FIXUtils.java,1,20,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\SessionEventHandler.java,0,6,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\message\FIXMessageBuilder.java,1,2,0,0,0
modules\transports\optional\fix\src\main\java\org\apache\synapse\transport\fix\message\FIXMessageFormatter.java,1,5,0,0,0
modules\transports\optional\fix\src\test\java\org\apache\synapse\transport\fix\FieldOrderingTest.java,1,1,0,0,0
modules\transports\optional\fix\src\test\java\org\apache\synapse\transport\fix\MessageTest.java,1,2,0,0,0
modules\transports\optional\fix\src\test\java\org\apache\synapse\transport\fix\message\FIXMessageBuilderTest.java,1,1,0,0,0
modules\transports\optional\fix\src\test\java\org\apache\synapse\transport\fix\message\FIXMessageFormatterTest.java,1,1,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\AbstractXarMojo.java,1,11,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\ClassScanner.java,1,5,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\ClassScannerException.java,1,0,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\ClassVisitor.java,0,2,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\ServiceLocator.java,1,4,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\XarExplodedMojo.java,1,1,0,0,0
modules\xar-maven-plugin\src\main\java\org\apache\synapse\maven\xar\XarMojo.java,1,1,0,0,0
